StudyID;SampleID;ESID;CaseID_Count;2_Author;3_Year;interval;timepoints;10_Size;11_Mage;16_CNT;17_Eth;18_Female;Negative/Positive+LS;30_Covid;31_WBm;33_Relt1;34_Relt;avg_rel;WBmi;WBsdi;WBmj;WBsdj;WBcorrij;WBtitj;region;income_level;agem1ic1;agem1ic2;agem1ic3;timelagc;agem2i;corrmean;corrx;es_d;es_dyear;v_d;v_dyear
4898;548981;86;2;Kalak et al.;2014;1-2;3;9999;13,05;Switzerland & Norway;Not specified;0,52;0;no;Subjective happiness (Lyubomirsky & Lepper, 1999);0,77;0,82;0,79;3,44;0,43;3,35;0,47;;0,5;Europe;High income;-0,67;0,4489;-0,300763;-0,49;13,55;0,524095238;0,524095238;-0,209302326;-0,418604651;9,73811E-05;0,000389524
4898;548981;87;2;Kalak et al.;2014;2-3;3;9999;13,05;Switzerland & Norway;Not specified;0,52;0;no;Subjective happiness (Lyubomirsky & Lepper, 1999);0,77;0,82;0,79;3,35;0,47;3,27;0,5;;0,5;Europe;High income;-0,67;0,4489;-0,300763;-0,49;13,55;0,524095238;0,524095238;-0,170212766;-0,340425532;9,66392E-05;0,000386557
4898;548982;88;2;Kalak et al.;2014;1-2;3;9999;13,05;Switzerland & Norway;Not specified;0,52;0;no;"Students' life satisfaction scale (SLSS; Huebner, 1991)";0,77;0,82;0,79;3,31;0,49;3,28;0,48;;0,5;Europe;High income;-0,67;0,4489;-0,300763;-0,49;13,55;0,524095238;0,524095238;-0,06122449;-0,12244898;9,53779E-05;0,000381512
4898;548982;89;2;Kalak et al.;2014;2-3;3;9999;13,05;Switzerland & Norway;Not specified;0,52;0;no;"Students' life satisfaction scale (SLSS; Huebner, 1991)";0,77;0,82;0,79;3,28;0,48;3,24;0,52;;0,5;Europe;High income;-0,67;0,4489;-0,300763;-0,49;13,55;0,524095238;0,524095238;-0,083333333;-0,166666667;9,55377E-05;0,000382151
4898;548983;90;2;Kalak et al.;2014;1-2;3;9999;13,05;Switzerland & Norway;Not specified;0,52;0;no;Satisfaction with life scale ( Diener et al., 1985);0,77;0,82;0,79;3,29;0,48;3,2;0,51;;0,5;Europe;High income;-0,67;0,4489;-0,300763;-0,49;13,55;0,524095238;0,524095238;-0,1875;-0,375;9,69485E-05;0,000387794
4898;548983;91;2;Kalak et al.;2014;2-3;3;9999;13,05;Switzerland & Norway;Not specified;0,52;0;no;Satisfaction with life scale ( Diener et al., 1985);0,77;0,82;0,79;3,2;0,51;3,09;0,52;;0,5;Europe;High income;-0,67;0,4489;-0,300763;-0,49;13,55;0,524095238;0,524095238;-0,215686275;-0,431372549;9,75167E-05;0,000390067
4898;548984;92;2;Kalak et al.;2014;1-2;3;9999;13,05;Switzerland & Norway;Not specified;0,52;0;no;Other;0,77;0,82;0,79;3,23;0,48;3,25;0,53;;0,5;Europe;High income;-0,67;0,4489;-0,300763;-0,49;13,55;0,524095238;0,524095238;0,041666667;0,083333333;9,52773E-05;0,000381109
4898;548984;93;2;Kalak et al.;2014;2-3;3;9999;13,05;Switzerland & Norway;Not specified;0,52;0;no;Other;0,77;0,82;0,79;3,25;0,53;3,22;0,56;;0,5;Europe;High income;-0,67;0,4489;-0,300763;-0,49;13,55;0,524095238;0,524095238;-0,056603774;-0,113207547;9,53507E-05;0,000381403
4898;548985;94;2;Kalak et al.;2014;1-2;3;9999;13,05;Switzerland & Norway;Not specified;0,52;0;no;Other;0,77;0,82;0,79;3,19;0,48;3,12;0,54;;0,5;Europe;High income;-0,67;0,4489;-0,300763;-0,49;13,55;0,524095238;0,524095238;-0,145833333;-0,291666667;9,62539E-05;0,000385016
4898;548985;95;2;Kalak et al.;2014;2-3;3;9999;13,05;Switzerland & Norway;Not specified;0,52;0;no;Other;0,77;0,82;0,79;3,12;0,54;3,06;0,54;;0,5;Europe;High income;-0,67;0,4489;-0,300763;-0,49;13,55;0,524095238;0,524095238;-0,111111111;-0,222222222;9,58078E-05;0,000383231
4976;549760;96;1;Kassis et al.;2022;1-2;2;377;12,67;Switzerland;Not specified;0,47;0;yes;Other;0,8;0,82;0,81;5;1,23;4,89;1,32;;1;Europe;High income;-1,05;1,1025;-1,157625;0,01;13,67;0,524095238;0,524095238;-0,089430894;-0,089430894;0,002535301;0,002535301
4976;549761;97;1;Kassis et al.;2022;1-2;2;377;12,67;Switzerland;Not specified;0,47;0;yes;Other;0,68;0,71;0,7;4,48;0,52;4,39;0,58;;1;Europe;High income;-1,05;1,1025;-1,157625;0,01;13,67;0,524095238;0,524095238;-0,173076923;-0,173076923;0,002564423;0,002564423
5138;6151380;98;4;Kim & Jeong;2017;1-2;5;1236;14;South Korea;Not specified;0,46;0;no;Other;0,82;0,85;0,84;2,55;0,8;2,53;0,74;;1;Asia;High income;0,28;0,0784;0,021952;0,01;15;0,524095238;0,524095238;-0,025;-0,025;0,000770325;0,000770325
5138;6151380;99;4;Kim & Jeong;2017;2-3;5;1236;14;South Korea;Not specified;0,46;0;no;Other;0,82;0,85;0,84;2,53;0,74;2,49;0,74;;1;Asia;High income;0,28;0,0784;0,021952;0,01;15;0,524095238;0,524095238;-0,054054054;-0,054054054;0,000771254;0,000771254
5138;6151380;100;4;Kim & Jeong;2017;3-4;5;1236;14;South Korea;Not specified;0,46;0;no;Other;0,82;0,85;0,84;2,49;0,74;2,47;0,74;;1;Asia;High income;0,28;0,0784;0,021952;0,01;15;0,524095238;0,524095238;-0,027027027;-0,027027027;0,000770368;0,000770368
5138;6151380;101;4;Kim & Jeong;2017;4-5;5;1236;14;South Korea;Not specified;0,46;0;no;Other;0,82;0,85;0,84;2,47;0,74;2,52;0,75;;1;Asia;High income;0,28;0,0784;0,021952;0,01;15;0,524095238;0,524095238;0,067567568;0,067567568;0,000771919;0,000771919
5147;6151470;102;2;Kim & Nho;2020;1-2;3;1307;10;South Korea;Not specified;0,51;0;no;Other;0,86;0,82;0,84;3,24;0,61;3,22;0,59;0,37;2;Asia;High income;-3,72;13,8384;-51,478848;1,01;12;0,524095238;0,37;-0,032786885;-0,016393443;0,000964451;0,000241113
5147;6151470;103;2;Kim & Nho;2020;2-3;3;1307;10;South Korea;Not specified;0,51;0;no;Other;0,86;0,82;0,84;3,22;0,59;3,05;0,59;0,43;2;Asia;High income;-3,72;13,8384;-51,478848;1,01;12;0,524095238;0,43;-0,288135593;-0,144067797;0,000903987;0,000225997
5152;6151520;104;2;Kim et al.;2022;1-2;3;710;15;South Korea;Not specified;0,49;0;no;Other;0,91;0,92;0,92;4,18;1,21;4,09;1,25;0,56;1;Asia;High income;1,28;1,6384;2,097152;0,01;16;0,524095238;0,56;-0,074380165;-0,074380165;0,001243333;0,001243333
5152;6151520;105;2;Kim et al.;2022;2-3;3;710;15;South Korea;Not specified;0,49;0;no;Other;0,91;0,92;0,92;4,09;1,25;4,18;1,27;0,58;1;Asia;High income;1,28;1,6384;2,097152;0,01;16;0,524095238;0,58;0,072;0,072;0,001186749;0,001186749
5157;6151570;106;2;Kim et al.;2020;1-2;3;2191;13,73;South Korea;Not specified;0,49;0;no;Other;0,78;0,81;0,8;2,89;0,63;2,88;0,58;;1;Asia;High income;0,01;1E-04;1E-06;0,01;14,73;0,524095238;0,524095238;-0,015873016;-0,015873016;0,000434475;0,000434475
5157;6151570;107;2;Kim et al.;2020;2-3;3;2191;13,73;South Korea;Not specified;0,49;0;no;Other;0,78;0,81;0,8;2,88;0,58;2,9;0,56;;1;Asia;High income;0,01;1E-04;1E-06;0,01;14,73;0,524095238;0,524095238;0,034482759;0,034482759;0,000434689;0,000434689
5166;6151660;108;2;Kim & Ahn;2023;1-2;3;2242;12;South Korea;Not specified;0,46;0;no;Satisfaction with life scale ( Diener et al., 1985);0,8;0,73;0,76;3,13;0,55;3,07;0,48;0,44;1;Asia;High income;-1,72;2,9584;-5,088448;0,01;13;0,524095238;0,44;-0,109090909;-0,109090909;0,000502208;0,000502208
5166;6151660;109;2;Kim & Ahn;2023;2-3;3;2242;12;South Korea;Not specified;0,46;0;no;Satisfaction with life scale ( Diener et al., 1985);0,8;0,73;0,76;3,07;0,48;3,06;0,45;0,46;1;Asia;High income;-1,72;2,9584;-5,088448;0,01;13;0,524095238;0,46;-0,020833333;-0,020833333;0,00048181;0,00048181
5240;6152400;110;2;Kirkham et al.;2024;1-2;3;110;14,82;Scotland;Not specified;0,41;0;yes;Other;0,82;0,85;0,84;41,13;20,7;43,67;20,82;;0,25;Europe;High income;1,1;1,21;1,331;-0,74;15,07;0,524095238;0,524095238;0,122705314;0,490821256;0,008721253;0,139540047
5240;6152400;111;2;Kirkham et al.;2024;2-3;3;110;14,82;Scotland;Not specified;0,41;0;yes;Other;0,82;0,85;0,84;43,67;20,82;36,65;20,28;;0,75;Europe;High income;1,1;1,21;1,331;-0,24;15,57;0,524095238;0,524095238;-0,337175793;-0,449567723;0,009169575;0,016301467
5240;6152401;112;2;Kirkham et al.;2024;1-2;3;145;14,82;Scotland;Not specified;0,6;0;yes;One-item life satisfaction;0,82;0,85;0,84;43,81;22,01;48,03;21,84;;0,25;Europe;High income;1,1;1,21;1,331;-0,74;15,07;0,524095238;0,524095238;0,191731031;0,766924125;0,006690965;0,107055439
5240;6152401;113;2;Kirkham et al.;2024;2-3;3;145;14,82;Scotland;Not specified;0,6;0;yes;One-item life satisfaction;0,82;0,85;0,84;48,03;21,84;41,3;20,74;;0,75;Europe;High income;1,1;1,21;1,331;-0,24;15,57;0,524095238;0,524095238;-0,308150183;-0,410866911;0,00689164;0,012251804
5274;6152740;114;2;Kleinkorres et al.;2020;1-2;3;2902;10,75;Germany;Not specified;0,5;0;no;Other;0,82;0,85;0,84;8,89;1,51;8,39;1,43;0,3;2;Europe;High income;-2,97;8,8209;-26,198073;1,01;12,75;0,524095238;0,3;-0,331125828;-0,165562914;0,000501317;0,000125329
5274;6152740;115;2;Kleinkorres et al.;2020;2-3;3;2902;10,75;Germany;Not specified;0,5;0;no;Other;0,82;0,85;0,84;8,39;1,43;8,13;1,66;0,4;2;Europe;High income;-2,97;8,8209;-26,198073;1,01;12,75;0,524095238;0,4;-0,181818182;-0,090909091;0,000419204;0,000104801
5281;6152810;116;2;Klik et al.;2023;1-2;3;6246;13,84;Australia;Not specified;0,47;0;no;Satisfaction with life scale ( Diener et al., 1985);0,94;0,85;0,9;2,11;0,57;2,09;0,58;;1;Oceania;High income;0,12;0,0144;0,001728;0,01;14,84;0,524095238;0,524095238;-0,035087719;-0,035087719;0,000152486;0,000152486
5281;6152810;117;2;Klik et al.;2023;2-3;3;6246;13,84;Australia;Not specified;0,47;0;no;Satisfaction with life scale ( Diener et al., 1985);0,94;0,85;0,9;2,09;0,58;2,04;0,6;;1;Oceania;High income;0,12;0,0144;0,001728;0,01;14,84;0,524095238;0,524095238;-0,086206897;-0,086206897;0,000152982;0,000152982
5329;6153290;118;1;Kohut & Štulhofer;2018;1-2;2;123;16,1;Croatia;Not specified;0,73;0;no;Satisfaction with life scale ( Diener et al., 1985);0,8;0,81;0,8;31,1;6,79;31,58;5,66;0,76;0,5;Europe;High income;2,38;5,6644;13,481272;-0,49;16,6;0,524095238;0,76;0,070692194;0,141384389;0,003922754;0,015691014
5329;6153291;119;1;Kohut & Štulhofer;2018;1-2;2;332;16,1;Croatia;Not specified;0,73;0;no;Other;0,8;0,81;0,8;29,78;6,18;30,11;6,14;0,75;0,5;Europe;High income;2,38;5,6644;13,481272;-0,49;16,6;0,524095238;0,75;0,053398058;0,106796117;0,001510318;0,006041273
5329;6153292;120;1;Kohut & Štulhofer;2018;1-2;2;326;15,9;Croatia;Not specified;0,62;0;no;WHO-5 well-being index;0,81;0,84;0,82;33,58;5,44;33,07;5,85;0,62;0,5;Europe;High income;2,18;4,7524;10,360232;-0,49;16,4;0,524095238;0,62;-0,09375;-0,1875;0,002344769;0,009379074
5329;6153293;121;1;Kohut & Štulhofer;2018;1-2;2;532;15,9;Croatia;Not specified;0,62;0;no;WHO-5 well-being index;0,81;0,84;0,82;31,53;5,96;31,45;6,07;0,66;0,5;Europe;High income;2,18;4,7524;10,360232;-0,49;16,4;0,524095238;0,66;-0,013422819;-0,026845638;0,001278365;0,005113459
5438;6154380;122;1;Ku;2015;1-2;2;123;13,81;China;Asian;0,42;0;no;Other;0,74;0,81;0,78;4,67;0,68;3,66;0,71;0,74;0,75;Asia;Upper middle income;0,09;0,0081;0,000729;-0,24;14,56;0,524095238;0,74;-1,485294118;-1,980392157;0,013195523;0,023458707
5438;6154381;123;1;Ku;2015;1-2;2;106;16,38;China;Asian;0,59;0;no;Other;0,74;0,81;0,78;4,11;0,65;3,72;0,68;0,24;0,75;Asia;Upper middle income;2,66;7,0756;18,821096;-0,24;17,13;0,524095238;0,24;-0,6;-0,8;0,016037736;0,02851153
5499;6154990;124;1;Kwok et al.;2023;1-2;2;939;13;China;Not specified;0,6;0;yes;Other;0,74;0,76;0,75;4,76;1,11;4,71;1,1;;1;Asia;Upper middle income;-0,72;0,5184;-0,373248;0,01;14;0,524095238;0,524095238;-0,045045045;-0,045045045;0,001014722;0,001014722
5500;6155000;125;1;Kwon et al.;2020;1-2;2;3725;11;South Korea;Not specified;0,47;0;no;Other;0,91;0,9;0,9;3,8;0,84;3,74;0,75;0,48;1;Asia;High income;-2,72;7,3984;-20,123648;0,01;12;0,524095238;0,48;-0,071428571;-0,071428571;0,000279879;0,000279879
5629;6256290;126;1;Lau et al.;2017;1-2;2;9666;12,5;China;Not specified;0,4;0;no;Other;0,81;0,93;0,87;15,42;3,85;16,24;3,66;;1;Asia;Upper middle income;-1,22;1,4884;-1,815848;0,01;13,5;0,524095238;0,524095238;0,212987013;0,212987013;0,000100816;0,000100816
5629;6256291;127;1;Lau et al.;2017;1-2;2;9666;12,5;China;Not specified;0,4;0;no;Other;0,81;0,93;0,87;15,29;3,82;14,97;3,69;;1;Asia;Upper middle income;-1,22;1,4884;-1,815848;0,01;13,5;0,524095238;0,524095238;-0,083769634;-0,083769634;9,88328E-05;9,88328E-05
5662;6256620;128;2;Lazaridis et al.;2023;1-2;3;438;13,5;Greek;Not specified;0,53;0;yes;Satisfaction with life scale ( Diener et al., 1985);0,82;0,85;0,84;5,37;2,2;6,68;1,95;;0,25;Europe;High income;-0,22;0,0484;-0,010648;-0,74;13,75;0,524095238;0,524095238;0,595454545;2,381818182;0,002577837;0,041245391
5662;6256620;129;2;Lazaridis et al.;2023;2-3;3;438;13,5;Greek;Not specified;0,53;0;yes;Satisfaction with life scale ( Diener et al., 1985);0,82;0,85;0,84;6,68;1,95;6,98;1,78;;0,42;Europe;High income;-0,22;0,0484;-0,010648;-0,57;13,92;0,524095238;0,524095238;0,153846154;0,366300366;0,0022001;0,012472223
5662;6256621;130;2;Lazaridis et al.;2023;1-2;3;438;13,5;Greek;Not specified;0,53;0;yes;Satisfaction with life scale ( Diener et al., 1985);0,77;0,83;0,8;2,75;0,74;3,3;0,89;;0,25;Europe;High income;-0,22;0,0484;-0,010648;-0,74;13,75;0,524095238;0,524095238;0,743243243;2,972972973;0,002803687;0,044858988
5662;6256621;131;2;Lazaridis et al.;2023;2-3;3;438;13,5;Greek;Not specified;0,53;0;yes;Satisfaction with life scale ( Diener et al., 1985);0,77;0,83;0,8;3,3;0,89;3,41;0,88;;0,42;Europe;High income;-0,22;0,0484;-0,010648;-0,57;13,92;0,524095238;0,524095238;0,123595506;0,294275013;0,002190519;0,01241791
5673;6256730;132;2;Damian et al.;2021;1-2;3;489;15,9;Romania;White/European;0,54;0;no;Subjective happiness (Lyubomirsky & Lepper, 1999);0,8;0,84;0,82;3,23;0,66;3,26;0,66;0,49;0,42;Europe;Upper middle income;2,18;4,7524;10,360232;-0,57;16,32;0,524095238;0,49;0,045454545;0,108225108;0,002088002;0,011836747
5673;6256730;133;2;Damian et al.;2021;2-3;3;489;15,9;Romania;White/European;0,54;0;no;Subjective happiness (Lyubomirsky & Lepper, 1999);0,8;0,84;0,82;3,26;0,66;3,17;0,7;0,56;0,33;Europe;Upper middle income;2,18;4,7524;10,360232;-0,66;16,23;0,524095238;0,56;-0,136363636;-0,41322314;0,001818604;0,016699764
5673;6256731;134;2;Damian et al.;2021;1-2;3;489;15,9;Romania;White/European;0,54;1;no;Satisfaction with life scale ( Diener et al., 1985);0,84;0,86;0,85;2,15;0,73;2,3;0,76;0,55;0,42;Europe;Upper middle income;2,18;4,7524;10,360232;-0,57;16,32;0,524095238;0,55;0,205479452;0,489236791;0,001883662;0,010678358
5673;6256731;135;2;Damian et al.;2021;2-3;3;489;15,9;Romania;White/European;0,54;1;no;Satisfaction with life scale ( Diener et al., 1985);0,84;0,86;0,85;2,3;0,76;2,32;0,74;0,6;0,33;Europe;Upper middle income;2,18;4,7524;10,360232;-0,66;16,23;0,524095238;0,6;0,026315789;0,079744817;0,0016367;0,015029384
5681;6256810;136;1;Kipp & Weiss;2015;1-2;2;174;13,5;U.S.;White/European;1;1;no;"Positive affect (PANAS;Watson et al., 1988)";0,81;0,84;0,82;3,65;0,72;3,67;0,76;0,46;0,58;North America;High income;-0,22;0,0484;-0,010648;-0,41;14,08;0,524095238;0,46;0,027777778;0,04789272;0,006209114;0,018457532
5733;6257330;137;2;Lee et al.;2022;1-2;3;1239;11,97;South Korea;Asian;0,51;0;no;"Positive affect (PANAS;Watson et al., 1988)";0,84;0,77;0,8;9,93;1,69;9,48;1,84;0,39;2;Asia;High income;-1,75;3,0625;-5,359375;1,01;13,97;0,524095238;0,39;-0,266272189;-0,133136095;0,001013277;0,000253319
5733;6257330;138;2;Lee et al.;2022;2-3;3;1239;11,97;South Korea;Asian;0,51;0;no;"Positive affect (PANAS;Watson et al., 1988)";0,84;0,77;0,8;9,48;1,84;8,64;1,63;0,39;2;Asia;High income;-1,75;3,0625;-5,359375;1,01;13,97;0,524095238;0,39;-0,456521739;-0,22826087;0,00106877;0,000267193
5907;6259070;139;2;Li;2021;1-2;3;710;11,39;China;Not specified;0,53;0;no;The Cantril Ladder;0,75;0,77;0,76;4,81;1,23;4,62;1,35;;1;Asia;Upper middle income;-2,33;5,4289;-12,649337;0,01;12,39;0,524095238;0,524095238;-0,154471545;-0,154471545;0,001357381;0,001357381
5907;6259070;140;2;Li;2021;2-3;3;710;11,39;China;Not specified;0,53;0;no;The Cantril Ladder;0,75;0,77;0,76;4,62;1,35;4,53;1,24;;1;Asia;Upper middle income;-2,33;5,4289;-12,649337;0,01;12,39;0,524095238;0,524095238;-0,066666667;-0,066666667;0,001343707;0,001343707
5917;6259170;141;2;Li et al.;2024;1-2;3;2483;12,99;China;Not specified;0,49;0;no;Other;0,95;0,96;0,96;10,54;2,99;10,49;3,01;0,58;0,5;Asia;Upper middle income;-0,73;0,5329;-0,389017;-0,49;13,49;0,524095238;0,58;-0,016722408;-0,033444816;0,000338357;0,001353427
5917;6259170;142;2;Li et al.;2024;2-3;3;2483;12,99;China;Not specified;0,49;0;no;Other;0,95;0,96;0,96;10,49;3,01;10,78;2,9;0,52;0,5;Asia;Upper middle income;-0,73;0,5329;-0,389017;-0,49;13,49;0,524095238;0,52;0,096345515;0,19269103;0,000388498;0,001553993
5924;6259240;143;4;Li et al.;2023;1-2;5;479;14,53;China;Not specified;0,54;0;no;"Positive affect (PANAS;Watson et al., 1988)";0,77;0,87;0,82;3,92;1,22;4,05;1,28;0,56;0,5;Asia;Upper middle income;0,81;0,6561;0,531441;-0,49;15,03;0,524095238;0,56;0,106557377;0,213114754;0,001849013;0,007396052
5924;6259240;144;4;Li et al.;2023;2-3;5;479;14,53;China;Not specified;0,54;0;no;"Positive affect (PANAS;Watson et al., 1988)";0,77;0,87;0,82;4,05;1,28;4,16;1,29;0,58;0,5;Asia;Upper middle income;0,81;0,6561;0,531441;-0,49;15,03;0,524095238;0,58;0,0859375;0,171875;0,001761362;0,00704545
5924;6259240;145;4;Li et al.;2023;3-4;5;479;14,53;China;Not specified;0,54;0;no;"Positive affect (PANAS;Watson et al., 1988)";0,77;0,87;0,82;4,16;1,29;4,08;1,36;0,54;0,5;Asia;Upper middle income;0,81;0,6561;0,531441;-0,49;15,03;0,524095238;0,54;-0,062015504;-0,124031008;0,001924683;0,00769873
5924;6259240;146;4;Li et al.;2023;4-5;5;479;14,53;China;Not specified;0,54;0;no;"Positive affect (PANAS;Watson et al., 1988)";0,77;0,87;0,82;4,08;1,36;4,08;1,34;0,53;0,5;Asia;Upper middle income;0,81;0,6561;0,531441;-0,49;15,03;0,524095238;0,53;0;0;0,001962422;0,007849687
5938;6259380;147;1;Li et al.;2023;1-2;2;1615;10,93;China;Not specified;0,56;0;yes;"Negative affect (PANAS;Watson et al., 1988)";0,71;0,75;0,73;4,82;1,12;4,81;1,13;;1;Asia;Upper middle income;-2,79;7,7841;-21,717639;0,01;11,93;0,524095238;0,524095238;-0,008928571;-0,008928571;0,00058938;0,00058938
5941;6259410;148;3;Li et al.;2024;1-2;4;1419;12,5;Netherlands;Not specified;0,46;0;no;Other;0,81;0,83;0,82;4,93;0,76;4,69;0,87;0,51;1;Europe;High income;-1,22;1,4884;-1,815848;0,01;13,5;0,524095238;0,51;-0,315789474;-0,315789474;0,000725766;0,000725766
5941;6259410;149;3;Li et al.;2024;2-3;4;1419;12,5;Netherlands;Not specified;0,46;0;no;Other;0,81;0,83;0,82;4,69;0,87;4,54;0,88;0,52;1;Europe;High income;-1,22;1,4884;-1,815848;0,01;13,5;0,524095238;0,52;-0,172413793;-0,172413793;0,000687007;0,000687007
5941;6259410;150;3;Li et al.;2024;3-4;4;1419;12,5;Netherlands;Not specified;0,46;0;no;Other;0,81;0,83;0,82;4,54;0,88;4,48;0,88;0,55;1;Europe;High income;-1,22;1,4884;-1,815848;0,01;13,5;0,524095238;0,55;-0,068181818;-0,068181818;0,000635888;0,000635888
5988;6259880;151;2;Lima et al.;2020;1-2;3;113;14,18;Brazil;Hispanic/Latin American;0,19;0;no;Other;0,72;0,85;0,78;3,2;1,05;3,15;1;;0,5;Latin America;Upper middle income;0,46;0,2116;0,097336;-0,49;14,68;0,524095238;0,524095238;-0,047619048;-0,095238095;0,008433127;0,033732507
5988;6259880;152;2;Lima et al.;2020;2-3;3;113;14,18;Brazil;Hispanic/Latin American;0,19;0;no;Other;0,72;0,85;0,78;3,15;1;3,13;1,07;;0,5;Latin America;Upper middle income;0,46;0,2116;0,097336;-0,49;14,68;0,524095238;0,524095238;-0,02;-0,04;0,008424863;0,033699452
5988;6259881;153;2;Lima et al.;2020;1-2;3;113;14,18;Brazil;Hispanic/Latin American;0,19;0;no;Other;0,86;0,85;0,86;3,42;0,78;3,4;0,83;;0,5;Latin America;Upper middle income;0,46;0,2116;0,097336;-0,49;14,68;0,524095238;0,524095238;-0,025641026;-0,051282051;0,008426002;0,033704009
5988;6259881;154;2;Lima et al.;2020;2-3;3;113;14,18;Brazil;Hispanic/Latin American;0,19;0;no;Other;0,86;0,85;0,86;3,4;0,83;3,41;0,7;;0,5;Latin America;Upper middle income;0,46;0,2116;0,097336;-0,49;14,68;0,524095238;0,524095238;0,012048193;0,024096386;0,008423735;0,033694942
5988;6259882;155;2;Lima et al.;2020;1-2;3;113;14,18;Brazil;Hispanic/Latin American;0,19;1;no;Other;0,89;0,85;0,87;2,84;0,9;2,56;0,83;;0,5;Latin America;Upper middle income;0,46;0,2116;0,097336;-0,49;14,68;0,524095238;0,524095238;-0,311111111;-0,622222222;0,008851368;0,035405472
5988;6259882;156;2;Lima et al.;2020;2-3;3;113;14,18;Brazil;Hispanic/Latin American;0,19;1;no;Other;0,89;0,85;0,87;2,56;0,83;2,5;0,8;;0,5;Latin America;Upper middle income;0,46;0,2116;0,097336;-0,49;14,68;0,524095238;0,524095238;-0,072289157;-0,144578313;0,008446216;0,033784863
5998;6259980;157;2;Lin & Yi;2019;1-2;3;2510;13;Taiwan;Not specified;0,51;0;no;Satisfaction with life scale ( Diener et al., 1985);0,82;0,85;0,84;2,96;0,8;2,93;0,79;;1;Asia;High income;-0,72;0,5184;-0,373248;0,01;14;0,524095238;0,524095238;-0,0375;-0,0375;0,000379487;0,000379487
5998;6259980;158;2;Lin & Yi;2019;2-3;3;2510;13;Taiwan;Not specified;0,51;0;no;Satisfaction with life scale ( Diener et al., 1985);0,82;0,85;0,84;2,93;0,79;2,83;0,76;;1;Asia;High income;-0,72;0,5184;-0,373248;0,01;14;0,524095238;0,524095238;-0,126582278;-0,126582278;0,000382399;0,000382399
6033;760330;159;3;De Lise et al.;2024;1-2;4;1396;15,73;Italy;White/European;0,5;0;no;Subjective happiness (Lyubomirsky & Lepper, 1999);0,81;0,86;0,84;3,91;1,14;4,06;1,13;0,61;0,25;Europe;High income;2,01;4,0401;8,120601;-0,74;15,98;0,524095238;0,61;0,131578947;0,526315789;0,00056494;0,009039043
6033;760330;160;3;De Lise et al.;2024;2-3;4;1396;15,73;Italy;White/European;0,5;0;no;Subjective happiness (Lyubomirsky & Lepper, 1999);0,81;0,86;0,84;4,06;1,13;4,19;1,14;0,63;0,5;Europe;High income;2,01;4,0401;8,120601;-0,49;16,23;0,524095238;0,63;0,115044248;0,230088496;0,000534826;0,002139305
6033;760330;161;3;De Lise et al.;2024;3-4;4;1396;15,73;Italy;White/European;0,5;0;no;Subjective happiness (Lyubomirsky & Lepper, 1999);0,81;0,86;0,84;4,19;1,14;4,19;1,03;0,61;0,25;Europe;High income;2,01;4,0401;8,120601;-0,74;15,98;0,524095238;0,61;0;0;0,000558739;0,008939828
6033;760331;162;3;De Lise et al.;2024;1-2;4;1396;15,73;Italy;White/European;0,5;0;no;"Students' life satisfaction scale (SLSS; Huebner, 1991)";0,81;0,89;0,85;3,83;1,12;3,91;1,14;0,64;0,25;Europe;High income;2,01;4,0401;8,120601;-0,74;15,98;0,524095238;0,64;0,071428571;0,285714286;0,000517587;0,008281387
6033;760331;163;3;De Lise et al.;2024;2-3;4;1396;15,73;Italy;White/European;0,5;0;no;"Students' life satisfaction scale (SLSS; Huebner, 1991)";0,81;0,89;0,85;3,91;1,14;4,03;1,13;0,61;0,5;Europe;High income;2,01;4,0401;8,120601;-0,49;16,23;0,524095238;0,61;0,105263158;0,210526316;0,000562708;0,002250831
6033;760331;164;3;De Lise et al.;2024;3-4;4;1396;15,73;Italy;White/European;0,5;0;no;"Students' life satisfaction scale (SLSS; Huebner, 1991)";0,81;0,89;0,85;4,03;1,13;4,05;1,05;0,6;0,25;Europe;High income;2,01;4,0401;8,120601;-0,74;15,98;0,524095238;0,6;0,017699115;0,07079646;0,000573178;0,00917085
6086;70860;165;2;Liu et al.;2023;1-2;3;1174;12,02;China;Not specified;0,52;0;yes;Satisfaction with life scale ( Diener et al., 1985);0,8;0,85;0,82;41,42;7,04;40,69;7,54;;0,5;Asia;Upper middle income;-1,7;2,89;-4,913;-0,49;12,52;0,524095238;0,524095238;-0,103693182;-0,207386364;0,00081532;0,00326128
6086;70860;166;2;Liu et al.;2023;2-3;3;1174;12,02;China;Not specified;0,52;0;yes;Satisfaction with life scale ( Diener et al., 1985);0,8;0,85;0,82;40,69;7,54;42;7,82;;0,5;Asia;Upper middle income;-1,7;2,89;-4,913;-0,49;12,52;0,524095238;0,524095238;0,173740053;0,347480106;0,000823597;0,003294386
6218;762180;167;1;Luijten et al.;2021;1-2;2;1298;13,7;Netherlands;White/European;0,53;0;no;Other;0,91;0,92;0,92;3,37;0,97;3,31;0,98;0,61;1;Europe;High income;-0,02;0,0004;-8E-06;0,01;14,7;0,524095238;0,61;-0,06185567;-0,06185567;0,000602398;0,000602398
6219;7621910;168;1;Luijten et al.;2023;1-2;2;691;13,7;Netherlands;White/European;0,53;0;no;Other;0,91;0,92;0,92;3,26;0,96;3,14;0,96;0,61;1;Europe;High income;-0,02;0,0004;-8E-06;0,01;14,7;0,524095238;0,61;-0,125;-0,125;0,001140105;0,001140105
